Subject,EAR,Person Status,Person Type
7,0.21277997296684517,awake,glasses
7,0.23680563597467463,awake,glasses
7,0.1802859597806728,awake,glasses
7,0.17646577491563642,awake,glasses
7,0.21706475206778555,awake,glasses
7,0.2561294603008937,awake,glasses
7,0.1801102533103074,awake,glasses
7,0.22199368589351426,awake,glasses
7,0.2204834354465588,awake,glasses
7,0.23702555274684034,awake,glasses
7,0.21491029376726434,awake,glasses
7,0.167696831171813,awake,glasses
7,0.22690218223483988,awake,glasses
7,0.25630506589015256,awake,glasses
7,0.19986364535979573,awake,glasses
7,0.22970595787680162,awake,glasses
7,0.22659370961529107,awake,glasses
7,0.23569239035619272,awake,glasses
7,0.20811787019631045,awake,glasses
7,0.16640086794861508,awake,glasses
7,0.20647104538772026,awake,glasses
7,0.24247591556514164,awake,glasses
7,0.17653721101998915,awake,glasses
7,0.22044315037639484,awake,glasses
7,0.20639945047487382,awake,glasses
7,0.20430586295382214,awake,glasses
7,0.1907518226119487,awake,glasses
7,0.1694733694787563,awake,glasses
7,0.20685282570840197,awake,glasses
7,0.25981720678914394,awake,glasses
7,0.16956835431707576,awake,glasses
7,0.2318232555477936,awake,glasses
7,0.20085384049572358,awake,glasses
7,0.24133123161834685,awake,glasses
7,0.17175787715709814,awake,glasses
7,0.157497054919999,awake,glasses
7,0.20685282570840197,awake,glasses
7,0.24164895156893942,awake,glasses
7,0.20265277746695098,awake,glasses
7,0.21043152607484655,awake,glasses
7,0.22195720248417633,awake,glasses
7,0.23718799267977886,awake,glasses
7,0.2183563096068734,awake,glasses
7,0.17979734312120388,awake,glasses
7,0.19672217106804907,awake,glasses
7,0.24164895156893942,awake,glasses
7,0.18110110429920653,awake,glasses
7,0.2169840567331774,awake,glasses
7,0.22598666239125453,awake,glasses
7,0.2267112792110565,awake,glasses
7,0.19986364535979573,awake,glasses
7,0.16523471865945982,awake,glasses
7,0.19208489675190016,awake,glasses
7,0.23593616393021505,awake,glasses
7,0.18994308077664918,awake,glasses
7,0.1857987072702173,awake,glasses
7,0.20392069814156616,awake,glasses
7,0.23702555274684034,awake,glasses
7,0.20265277746695098,awake,glasses
7,0.1888798529071021,awake,glasses
7,0.18168412654477933,awake,glasses
7,0.24438714111209098,awake,glasses
7,0.16740254950645322,awake,glasses
7,0.1936926154992092,awake,glasses
7,0.20194543582548513,awake,glasses
7,0.2258520783101967,awake,glasses
7,0.19109470161597236,awake,glasses
7,0.16523471865945982,awake,glasses
7,0.16799754317233573,awake,glasses
7,0.2396297667071325,awake,glasses
7,0.1661177305949811,awake,glasses
7,0.21035162194702547,awake,glasses
7,0.20177193843395969,awake,glasses
7,0.20127987894486726,awake,glasses
7,0.19166258233102315,awake,glasses
7,0.16878404406565037,awake,glasses
7,0.1540421183540532,awake,glasses
7,0.24047209986303114,awake,glasses
7,0.15244845771721388,awake,glasses
7,0.21551049847221776,awake,glasses
7,0.18322254817820569,awake,glasses
7,0.20509078319255847,awake,glasses
7,0.15139358790129692,awake,glasses
7,0.13514280286202052,awake,glasses
7,0.1875002250222288,awake,glasses
7,0.23172090837139334,awake,glasses
7,0.16040682066733414,awake,glasses
7,0.16517079535720297,awake,glasses
7,0.20289684308956346,awake,glasses
7,0.23099488401759632,awake,glasses
7,0.16740254950645322,awake,glasses
7,0.13827310422124287,awake,glasses
7,0.16676747058092362,awake,glasses
7,0.23981405601486153,awake,glasses
7,0.1669866377688104,awake,glasses
7,0.20569370533693337,awake,glasses
7,0.20194543582548513,awake,glasses
7,0.21082667037360608,awake,glasses
7,0.16929576464474494,awake,glasses
7,0.14621546186993117,awake,glasses
7,0.20324343678592383,awake,glasses
7,0.22647895672590407,awake,glasses
7,0.16308434605705127,awake,glasses
7,0.20444972355349014,awake,glasses
7,0.20685282570840197,awake,glasses
7,0.21035162194702547,awake,glasses
7,0.17175787715709814,awake,glasses
7,0.14889469543701492,awake,glasses
7,0.18825885245304153,awake,glasses
7,0.25557882136781424,awake,glasses
7,0.1713419654194553,awake,glasses
7,0.19201120816530964,awake,glasses
7,0.20149206059195696,awake,glasses
7,0.21549754320954542,awake,glasses
7,0.20265277746695098,awake,glasses
7,0.15523945855050372,awake,glasses
7,0.18465894467094285,awake,glasses
7,0.23080478494473983,awake,glasses
7,0.16878404406565037,awake,glasses
7,0.22001193328279753,awake,glasses
7,0.20677213037379383,awake,glasses
7,0.21144807094328777,awake,glasses
7,0.1669866377688104,awake,glasses
7,0.15341016671446886,awake,glasses
7,0.19497421381696167,awake,glasses
7,0.272335034167565,awake,glasses
7,0.17439104101203748,awake,glasses
7,0.1949738540621085,awake,glasses
7,0.2145203033362899,awake,glasses
7,0.236484708791386,awake,glasses
7,0.1577871648910686,awake,glasses
7,0.1530661742435511,awake,glasses
7,0.1682856790625144,awake,glasses
7,0.2513546795338776,awake,glasses
7,0.15218272304084765,awake,glasses
7,0.1816956946929425,awake,glasses
7,0.19678012078657592,awake,glasses
7,0.2060778248327835,awake,glasses
7,0.16040682066733414,awake,glasses
7,0.17725747800871622,awake,glasses
7,0.1842434964449331,awake,glasses
7,0.26205674295806736,awake,glasses
7,0.16005399260903946,awake,glasses
7,0.2105926185699985,awake,glasses
7,0.2077615343029346,awake,glasses
7,0.2090354877943167,awake,glasses
7,0.17052682090092156,awake,glasses
7,0.1752347186594598,awake,glasses
7,0.20289684308956346,awake,glasses
7,0.23016989447068062,awake,glasses
7,0.1713419654194553,awake,glasses
7,0.19306723734210224,awake,glasses
7,0.21034946840137736,awake,glasses
7,0.21631076472748356,awake,glasses
7,0.1704248030171467,awake,glasses
7,0.12787204504606137,awake,glasses
7,0.25635923133239735,awake,glasses
7,0.2282053696752711,awake,glasses
7,0.24615944665471046,awake,glasses
7,0.20993899235292746,awake,glasses
7,0.22460948963791738,awake,glasses
7,0.1884290668525283,awake,glasses
7,0.1967624644567585,awake,glasses
7,0.19019184405931575,awake,glasses
7,0.2515794853470873,awake,glasses
7,0.20165561113406255,awake,glasses
7,0.2097060710721566,awake,glasses
7,0.17594949365267865,awake,glasses
7,0.24034693801786544,awake,glasses
7,0.16894351372077457,awake,glasses
7,0.20360900745525537,awake,glasses
7,0.15857326204002878,awake,glasses
7,0.2460165322208706,awake,glasses
7,0.20641155035186926,awake,glasses
7,0.21427990237360262,awake,glasses
7,0.18755364500109717,awake,glasses
7,0.2220210319838128,awake,glasses
7,0.20685373106732075,awake,glasses
7,0.2049903308948854,awake,glasses
7,0.1586466176529508,awake,glasses
7,0.18225986724036314,awake,glasses
7,0.25640381091472997,awake,glasses
7,0.20158052465755394,awake,glasses
7,0.19664147573344093,awake,glasses
7,0.19910580625956234,awake,glasses
7,0.20927641810179887,awake,glasses
7,0.16692893049468807,awake,glasses
7,0.16977704664672175,awake,glasses
7,0.15958546710647728,awake,glasses
7,0.2515717143712197,awake,glasses
7,0.17318516443139054,awake,glasses
7,0.2180549472037134,awake,glasses
7,0.17175787715709814,awake,glasses
7,0.20201647672632028,awake,glasses
7,0.1277065731655186,awake,glasses
7,0.1669907793603037,awake,glasses
7,0.16789876720253663,awake,glasses
7,0.246190598337856,awake,glasses
7,0.18225986724036314,awake,glasses
7,0.25119413012015557,awake,glasses
7,0.1895207663557721,awake,glasses
7,0.23702555274684034,awake,glasses
7,0.14380697764006428,awake,glasses
7,0.24693520724010498,awake,glasses
7,0.18002244880657536,awake,glasses
7,0.25664449293845687,awake,glasses
7,0.2194793063568332,awake,glasses
7,0.23016989447068062,awake,glasses
7,0.1752710160376476,awake,glasses
7,0.2353953199747607,awake,glasses
7,0.16086131169146395,awake,glasses
7,0.2057877941782077,awake,glasses
7,0.1720102443997818,awake,glasses
7,0.30814334950968525,awake,glasses
7,0.21959917674182033,awake,glasses
7,0.2817021297065814,awake,glasses
7,0.2329289763336317,awake,glasses
7,0.2613933070761102,awake,glasses
7,0.18365699024732496,awake,glasses
7,0.25763727066429476,awake,glasses
7,0.17067340273237444,awake,glasses
7,0.24628648329124128,awake,glasses
7,0.1488451964791045,awake,glasses
7,0.24293888986122023,awake,glasses
7,0.21262377131085586,awake,glasses
7,0.1918147811851322,awake,glasses
7,0.16744320119278439,awake,glasses
7,0.20704697972577446,awake,glasses
7,0.1897536393498923,awake,glasses
7,0.20811787019631045,awake,glasses
7,0.22212042124599973,awake,glasses
7,0.19771236620397692,awake,glasses
7,0.18466749021410178,awake,glasses
7,0.1971276750603826,awake,glasses
7,0.1800429542568823,awake,glasses
7,0.19067813402535816,awake,glasses
7,0.2661999888725994,awake,glasses
7,0.18916039079272423,awake,glasses
7,0.23663164740528442,awake,glasses
7,0.16977704664672175,awake,glasses
7,0.22631180671807316,awake,glasses
7,0.17884961749206754,awake,glasses
7,0.2252088588427758,awake,glasses
7,0.19043283859271798,awake,glasses
7,0.2552944010164926,awake,glasses
7,0.21829084777567362,awake,glasses
7,0.25193091771987375,awake,glasses
7,0.18531434452350032,awake,glasses
7,0.2259094998013197,awake,glasses
7,0.1711327525264944,awake,glasses
7,0.24420174081871562,awake,glasses
7,0.13918677046722724,awake,glasses
8,0.24332141370410632,awake,glasses
8,0.2283788515832767,awake,glasses
8,0.18974168651878434,awake,glasses
8,0.17927141077337425,awake,glasses
8,0.23826980185080998,awake,glasses
8,0.22781987354094618,awake,glasses
8,0.2010189158458079,awake,glasses
8,0.19282839874765803,awake,glasses
8,0.21494470314546021,awake,glasses
8,0.17884296623211954,awake,glasses
8,0.2113024004361122,awake,glasses
8,0.16917891281504632,awake,glasses
8,0.22463285518205525,awake,glasses
8,0.18531160824042708,awake,glasses
8,0.20317549723711442,awake,glasses
8,0.17626991069439452,awake,glasses
8,0.19762202953764435,awake,glasses
8,0.24618238193181424,awake,glasses
8,0.20733194572507663,awake,glasses
8,0.18856873257432638,awake,glasses
8,0.2413069005910674,awake,glasses
8,0.245402205792899,awake,glasses
8,0.2236789119859301,awake,glasses
8,0.18218761708601788,awake,glasses
8,0.30384279283717275,awake,glasses
8,0.3056237579267734,awake,glasses
8,0.336703275701416,awake,glasses
8,0.3035837348818464,awake,glasses
8,0.2998977818239251,awake,glasses
8,0.31664427112965077,awake,glasses
8,0.3053313694923859,awake,glasses
8,0.33092279212627057,awake,glasses
8,0.3129692495806934,awake,glasses
8,0.29644172410435365,awake,glasses
8,0.3298604728782927,awake,glasses
8,0.28059667700446717,awake,glasses
8,0.3225089269741358,awake,glasses
8,0.3092911892160915,awake,glasses
8,0.3129692495806934,awake,glasses
8,0.30756948192497136,awake,glasses
8,0.309465686164034,awake,glasses
8,0.29566653529673925,awake,glasses
8,0.2625094660471913,awake,glasses
8,0.3160901217896501,awake,glasses
8,0.3217038507863931,awake,glasses
8,0.3194341476231095,awake,glasses
8,0.2998627476160901,awake,glasses
8,0.3033294868191929,awake,glasses
8,0.246287601879357,awake,glasses
8,0.25303704002487165,awake,glasses
8,0.22091262744871792,awake,glasses
8,0.22834329687649535,awake,glasses
8,0.27182963186056314,awake,glasses
8,0.26487156150065394,awake,glasses
8,0.23315921548251767,awake,glasses
8,0.2515077853820771,awake,glasses
8,0.21982517034778515,awake,glasses
8,0.24019081712676227,awake,glasses
8,0.24049935426825608,awake,glasses
8,0.20092534675792068,awake,glasses
8,0.25376675448109265,awake,glasses
8,0.20495920783925464,awake,glasses
8,0.2243736960244861,awake,glasses
8,0.2348104970768413,awake,glasses
8,0.2380500098360043,awake,glasses
8,0.2639910330936225,awake,glasses
8,0.2490679778043236,awake,glasses
8,0.21976412794417854,awake,glasses
8,0.24936425941036383,awake,glasses
8,0.22042189531979922,awake,glasses
8,0.26891622691081607,awake,glasses
8,0.185091597558332,awake,glasses
8,0.19638796243202267,awake,glasses
8,0.2148331320983678,awake,glasses
8,0.18812841603339642,awake,glasses
8,0.184765512874569,awake,glasses
8,0.18626843007797197,awake,glasses
8,0.22157493346286666,awake,glasses
8,0.1998513649795528,awake,glasses
8,0.16907394220529254,awake,glasses
8,0.168749170118832,awake,glasses
8,0.21030504078571222,awake,glasses
8,0.17418274003914608,awake,glasses
8,0.20314300996063658,awake,glasses
8,0.1755434471686261,awake,glasses
8,0.21149508026780736,awake,glasses
8,0.168749170118832,awake,glasses
8,0.21860496595843598,awake,glasses
8,0.23345302149659425,awake,glasses
8,0.20953198925547822,awake,glasses
8,0.1860821463872454,awake,glasses
8,0.14222144104716306,awake,glasses
8,0.22958224277267072,awake,glasses
8,0.23803689847594242,awake,glasses
8,0.19224323266248933,awake,glasses
8,0.20314300996063658,awake,glasses
8,0.3088204279283645,awake,glasses
8,0.3280520802357363,awake,glasses
8,0.3361286795058235,awake,glasses
8,0.3188912028924372,awake,glasses
8,0.32207289868987443,awake,glasses
8,0.34891813178894127,awake,glasses
8,0.3105393552506076,awake,glasses
8,0.3067429994639555,awake,glasses
8,0.30274580912462257,awake,glasses
8,0.31073887786391474,awake,glasses
8,0.28171814240560933,awake,glasses
8,0.31073887786391474,awake,glasses
8,0.29550782696419176,awake,glasses
8,0.3176402943568063,awake,glasses
8,0.2723481589568652,awake,glasses
8,0.3109879245816556,awake,glasses
8,0.31046905488623316,awake,glasses
8,0.3345912083855988,awake,glasses
8,0.2757332383162995,awake,glasses
8,0.28046432264466115,awake,glasses
8,0.3218180876964751,awake,glasses
8,0.31593366053157135,awake,glasses
8,0.2706638994484474,awake,glasses
8,0.2702989800594763,awake,glasses
8,0.3054157842562304,awake,glasses
8,0.3092873348997977,awake,glasses
8,0.3098675211990427,awake,glasses
8,0.3169219510463565,awake,glasses
8,0.29669080062575176,awake,glasses
8,0.3085781713147354,awake,glasses
8,0.2988169444263948,awake,glasses
8,0.29677054187395335,awake,glasses
8,0.29752347955655845,awake,glasses
8,0.3140568602866831,awake,glasses
8,0.3066767859886089,awake,glasses
8,0.3072728029432467,awake,glasses
8,0.321801799032366,awake,glasses
8,0.3072728029432467,awake,glasses
8,0.3085032177128535,awake,glasses
8,0.29825805265510597,awake,glasses
8,0.28988325167590967,awake,glasses
8,0.3345536506952774,awake,glasses
8,0.26795094421295984,awake,glasses
8,0.31620450813912643,awake,glasses
8,0.32086198620446094,awake,glasses
8,0.3448629932759101,awake,glasses
8,0.28715112323230935,awake,glasses
8,0.35544104663854303,awake,glasses
8,0.2630878409671662,awake,glasses
8,0.3154253503400254,awake,glasses
8,0.28141773301148615,awake,glasses
8,0.2982054052100658,awake,glasses
8,0.3221609082021881,awake,glasses
8,0.32447780121883274,awake,glasses
8,0.27609585272956383,awake,glasses
8,0.29814903841529483,awake,glasses
8,0.2561232570911273,awake,glasses
8,0.2514805755603359,awake,glasses
8,0.19944954184192498,awake,glasses
8,0.2561232570911273,awake,glasses
8,0.2824470704076222,awake,glasses
8,0.2516434709228342,awake,glasses
8,0.24906052948074014,awake,glasses
8,0.24903443823766686,awake,glasses
8,0.27615802686401947,awake,glasses
8,0.2890830746196583,awake,glasses
8,0.28171814240560933,awake,glasses
8,0.3169274133250092,awake,glasses
8,0.2849417307748562,awake,glasses
8,0.3286786150642467,awake,glasses
8,0.30774206704044016,awake,glasses
8,0.2890830746196583,awake,glasses
8,0.32937970834963026,awake,glasses
8,0.320707634524269,awake,glasses
8,0.2969881476943758,awake,glasses
8,0.29809883253275093,awake,glasses
8,0.3241381398973722,awake,glasses
8,0.3257941923619512,awake,glasses
8,0.3172154703033558,awake,glasses
8,0.30774206704044016,awake,glasses
8,0.2918932981190988,awake,glasses
8,0.2796475405457711,awake,glasses
8,0.2863008250457918,awake,glasses
8,0.29755765317938654,awake,glasses
8,0.3300630104320055,awake,glasses
8,0.33523118745456704,awake,glasses
8,0.3052105234279514,awake,glasses
8,0.3109776002087559,awake,glasses
8,0.3149475679415177,awake,glasses
8,0.3187519847180157,awake,glasses
8,0.3323946302930406,awake,glasses
8,0.3049265678321237,awake,glasses
8,0.31122151251924,awake,glasses
8,0.34513791058968146,awake,glasses
8,0.3172154703033558,awake,glasses
8,0.32306244904233916,awake,glasses
8,0.32398006321409417,awake,glasses
8,0.30695023111922404,awake,glasses
8,0.3150809690135745,awake,glasses
8,0.3290800165207948,awake,glasses
8,0.320988466826728,awake,glasses
8,0.28670910822435414,awake,glasses
8,0.27546967035771064,awake,glasses
8,0.28741752303115053,awake,glasses
8,0.2567128266623073,awake,glasses
8,0.296918623645688,awake,glasses
8,0.28571251568084677,awake,glasses
8,0.3183824689259295,awake,glasses
8,0.2763198696214022,awake,glasses
8,0.2915612226744211,awake,glasses
8,0.2662437502750744,awake,glasses
8,0.31099645723951014,awake,glasses
8,0.28551772547089405,awake,glasses
8,0.30599468647894845,awake,glasses
8,0.2945881111633953,awake,glasses
8,0.27026481711371225,awake,glasses
8,0.2757697405207115,awake,glasses
8,0.28601066730451263,awake,glasses
8,0.2808591028297007,awake,glasses
8,0.2903903580471966,awake,glasses
8,0.30171885772060447,awake,glasses
8,0.3073495697455261,awake,glasses
8,0.30222460263146567,awake,glasses
8,0.2989110210536976,awake,glasses
8,0.3251858479453569,awake,glasses
8,0.31825492928079646,awake,glasses
8,0.2908223342515367,awake,glasses
8,0.3085032177128535,awake,glasses
8,0.29814903841529483,awake,glasses
8,0.30967679519521396,awake,glasses
8,0.29739628829005693,awake,glasses
8,0.3011065857140175,awake,glasses
8,0.3218177179596545,awake,glasses
8,0.3171074996900892,awake,glasses
8,0.29207440800813456,awake,glasses
8,0.3085032177128535,awake,glasses
8,0.2816083909835925,awake,glasses
8,0.3376634917443331,awake,glasses
8,0.2974873511147434,awake,glasses
8,0.32006849381000024,awake,glasses
8,0.313499954045082,awake,glasses
8,0.34832413805087503,awake,glasses
8,0.29207440800813456,awake,glasses
8,0.31823481718732416,awake,glasses
8,0.2716796225987233,awake,glasses
8,0.3175179680009943,awake,glasses
8,0.2831499008555234,awake,glasses
8,0.29126529040976024,awake,glasses
8,0.3283700635144015,awake,glasses
8,0.3246059075101634,awake,glasses
8,0.2807121171678544,awake,glasses
8,0.31005061000132994,awake,glasses
8,0.23736923930824155,awake,glasses
8,0.28788067298635645,awake,glasses
8,0.2495040988762475,awake,glasses
8,0.26555023960353585,awake,glasses
8,0.29814903841529483,awake,glasses
8,0.28198437306881463,awake,glasses
8,0.2464138208255799,awake,glasses
8,0.26795094421295984,awake,glasses
8,0.30101324187697276,awake,glasses
8,0.3178452322574047,awake,glasses
8,0.2916403771913153,awake,glasses
8,0.2834098781423826,awake,glasses
8,0.31881895388417264,awake,glasses
8,0.31782591942584115,awake,glasses
8,0.29777257820165975,awake,glasses
8,0.2858002060966551,awake,glasses
8,0.28667787510128484,awake,glasses
8,0.27680832288681245,awake,glasses
8,0.28128844262929475,awake,glasses
8,0.28670662978172035,awake,glasses
8,0.29079104236107,awake,glasses
8,0.29705628558915875,awake,glasses
8,0.2710075247844589,awake,glasses
8,0.24626781251816648,awake,glasses
8,0.28134675901497525,awake,glasses
8,0.276826297056043,awake,glasses
8,0.3110449563956844,awake,glasses
8,0.27497080566172416,awake,glasses
8,0.2700329357948889,awake,glasses
8,0.28222172154534253,awake,glasses
8,0.30013542818795824,awake,glasses
8,0.25560623489133505,awake,glasses
8,0.3246021432319719,awake,glasses
8,0.29670849413278466,awake,glasses
8,0.3183725541675823,awake,glasses
8,0.3160444706291441,awake,glasses
8,0.30458012075061314,awake,glasses
8,0.31758853911456586,awake,glasses
8,0.3048970377376142,awake,glasses
8,0.29705628558915875,awake,glasses
8,0.2560027164048049,awake,glasses
8,0.30599468647894845,awake,glasses
8,0.2842909385453007,awake,glasses
8,0.28559504071368513,awake,glasses
8,0.29496427967670374,awake,glasses
8,0.3105027212912539,awake,glasses
8,0.28546167994492855,awake,glasses
8,0.30670479673645085,awake,glasses
8,0.3235983543843879,awake,glasses
8,0.3200727082187687,awake,glasses
8,0.3045945511855288,awake,glasses
8,0.2514541676728518,awake,glasses
8,0.33373708785697975,awake,glasses
8,0.31108448747913486,awake,glasses
8,0.31445888899569685,awake,glasses
8,0.2811964889571059,awake,glasses
8,0.28703829092001065,awake,glasses
8,0.2914512412635866,awake,glasses
8,0.2829428661959432,awake,glasses
8,0.24562271317936094,awake,glasses
8,0.3251721600142037,awake,glasses
8,0.31161853725738786,awake,glasses
8,0.28988325167590967,awake,glasses
8,0.28670910822435414,awake,glasses
8,0.29481700244692016,awake,glasses
8,0.29672507985445645,awake,glasses
8,0.29528538107103375,awake,glasses
8,0.28260286901903264,awake,glasses
8,0.3371534584659712,awake,glasses
8,0.296712787149233,awake,glasses
8,0.2829428661959432,awake,glasses
8,0.2961381342210505,awake,glasses
8,0.27590944494559294,awake,glasses
8,0.2919086001424085,awake,glasses
8,0.2621455100154272,awake,glasses
8,0.28591889049281277,awake,glasses
8,0.3148010216213559,awake,glasses
8,0.3066167664968261,awake,glasses
8,0.2808591028297007,awake,glasses
8,0.2863051509711876,awake,glasses
8,0.28232816072216127,awake,glasses
8,0.2884945570884213,awake,glasses
8,0.27192052454411597,awake,glasses
8,0.29277215752203123,awake,glasses
8,0.3143306783153436,awake,glasses
8,0.30655480088771714,awake,glasses
8,0.2842909385453007,awake,glasses
8,0.2930195356856993,awake,glasses
8,0.30480901203413807,awake,glasses
8,0.32701641226208933,awake,glasses
8,0.2874657793770943,awake,glasses
8,0.2668498655542039,awake,glasses
8,0.3301777075699063,awake,glasses
8,0.3166346520597219,awake,glasses
8,0.29496427967670374,awake,glasses
8,0.28559504071368513,awake,glasses
8,0.2947223977900425,awake,glasses
8,0.30109247789191695,awake,glasses
8,0.2842909385453007,awake,glasses
8,0.290598244478553,awake,glasses
8,0.32387292487427555,awake,glasses
8,0.3012129019448009,awake,glasses
8,0.28428711016938196,awake,glasses
8,0.3067522238261461,awake,glasses
8,0.23663164740528442,awake,glasses
8,0.29691924057628316,awake,glasses
8,0.2829428661959432,awake,glasses
8,0.24655804303901918,awake,glasses
8,0.29421881253639415,awake,glasses
8,0.3111252987742394,awake,glasses
8,0.28030212329648313,awake,glasses
8,0.30438080335326817,awake,glasses
8,0.23575181047666513,awake,glasses
8,0.26763129208264536,awake,glasses
8,0.24654167704804641,awake,glasses
8,0.2212208285253669,awake,glasses
8,0.27638763527531685,awake,glasses
8,0.26615932123880787,awake,glasses
8,0.2457886806069841,awake,glasses
8,0.24589216164786276,awake,glasses
8,0.24163164740528442,awake,glasses
8,0.2863051509711876,awake,glasses
8,0.2759867355792407,awake,glasses
8,0.2961381342210505,awake,glasses
8,0.2915306902909356,awake,glasses
8,0.30142135623730953,awake,glasses
8,0.28574357881947754,awake,glasses
8,0.30738229040236964,awake,glasses
8,0.24199889156098342,awake,glasses
8,0.296712787149233,awake,glasses
8,0.2761797806152131,awake,glasses
8,0.2974228974067354,awake,glasses
8,0.2851987668269382,awake,glasses
8,0.30670479673645085,awake,glasses
8,0.28546167994492855,awake,glasses
8,0.30625,awake,glasses
8,0.24839793567405583,awake,glasses
8,0.29735683916769007,awake,glasses
8,0.30160400788435315,awake,glasses
8,0.2671946815654659,awake,glasses
8,0.3016313846399925,awake,glasses
8,0.30073144514259603,awake,glasses
8,0.3120830275884492,awake,glasses
8,0.27803781198549526,awake,glasses
8,0.28601410431720126,awake,glasses
8,0.30664395390189425,awake,glasses
8,0.29895489732171465,awake,glasses
8,0.26795094421295984,awake,glasses
8,0.3114453031886104,awake,glasses
8,0.29182226994297783,awake,glasses
8,0.3097347051922457,awake,glasses
8,0.25608795092157344,awake,glasses
8,0.26464826318469054,awake,glasses
8,0.3102587027376009,awake,glasses
8,0.29179008933573525,awake,glasses
8,0.2980652539744864,awake,glasses
8,0.31525707956048765,awake,glasses
8,0.30170260266865523,awake,glasses
8,0.2806528006985979,awake,glasses
8,0.2861208955680673,awake,glasses
8,0.307172909771636,awake,glasses
8,0.3034541226654506,awake,glasses
8,0.2984504457793898,awake,glasses
8,0.3289733253674708,awake,glasses
8,0.3185164194948532,awake,glasses
8,0.32794616780099733,awake,glasses
8,0.3239054388000631,awake,glasses
8,0.3023370004836243,awake,glasses
8,0.30587260108473346,awake,glasses
8,0.3113455347476916,awake,glasses
8,0.31208760246309986,awake,glasses
8,0.30170260266865523,awake,glasses
8,0.3141325564370472,awake,glasses
8,0.3152007192915424,awake,glasses
8,0.3029069865349736,awake,glasses
8,0.33754081377423484,awake,glasses
8,0.3034139560897723,awake,glasses
8,0.330053691198274,awake,glasses
8,0.3169347094409758,awake,glasses
8,0.29200303774557923,awake,glasses
8,0.3293811499308242,awake,glasses
8,0.3405883911315728,awake,glasses
8,0.3253808206142868,awake,glasses
8,0.3171531356689241,awake,glasses
8,0.28141773301148615,awake,glasses
8,0.2821671409447061,awake,glasses
8,0.26461083127391066,awake,glasses
8,0.25896025445521237,awake,glasses
8,0.3277031160116039,awake,glasses
8,0.29148588498094563,awake,glasses
8,0.27911732449991444,awake,glasses
8,0.26709418895342363,awake,glasses
8,0.28602462111443305,awake,glasses
8,0.3121782957878815,awake,glasses
8,0.3038065894606926,awake,glasses
8,0.3103518640636369,awake,glasses
8,0.321801799032366,awake,glasses
8,0.3128430032178382,awake,glasses
8,0.2945381795131635,awake,glasses
8,0.31217829578788153,awake,glasses
8,0.32701575777762293,awake,glasses
8,0.33527868882850864,awake,glasses
8,0.3229863158097388,awake,glasses
8,0.3430362893428017,awake,glasses
8,0.31373858547602657,awake,glasses
8,0.3300899156428756,awake,glasses
8,0.3213746813074042,awake,glasses
8,0.33237868410462096,awake,glasses
8,0.3154211520587702,awake,glasses
8,0.34756313730157395,awake,glasses
8,0.3162153948741787,awake,glasses
8,0.3245438471145375,awake,glasses
8,0.3454693119923824,awake,glasses
8,0.32713964874479473,awake,glasses
8,0.3170142050758933,awake,glasses
8,0.3202123958940168,awake,glasses
8,0.30077106437880696,awake,glasses
8,0.34426036365425106,awake,glasses
8,0.27984956013449974,awake,glasses
8,0.3077054919348733,awake,glasses
8,0.3465210531465526,awake,glasses
8,0.34180076825223704,awake,glasses
8,0.2965414940344855,awake,glasses
8,0.3322795940338397,awake,glasses
8,0.3242189491315004,awake,glasses
8,0.30653822984469925,awake,glasses
8,0.3130301706692302,awake,glasses
8,0.28842848348526823,awake,glasses
8,0.3334649904031384,awake,glasses
8,0.30170260266865523,awake,glasses
8,0.31753255802739433,awake,glasses
8,0.30656667222152834,awake,glasses
9,0.17631355142438343,awake,glasses
9,0.16410910039267307,awake,glasses
9,0.13985322121103844,awake,glasses
9,0.15146927095337265,awake,glasses
9,0.20014126815872874,awake,glasses
9,0.1715971715825158,awake,glasses
9,0.15858482991756467,awake,glasses
9,0.13576006114192424,awake,glasses
9,0.2018118793634538,awake,glasses
9,0.19493285957431677,awake,glasses
9,0.1496065343765725,awake,glasses
9,0.18494802221758905,awake,glasses
9,0.216278371862684,awake,glasses
9,0.19676060891210817,awake,glasses
9,0.16379761393924136,awake,glasses
9,0.17556827019222332,awake,glasses
9,0.1398226689544627,awake,glasses
9,0.16389156495470913,awake,glasses
9,0.12916360405860888,awake,glasses
9,0.1441542221553728,awake,glasses
9,0.1469498977527236,awake,glasses
9,0.1421234069607456,awake,glasses
9,0.14819550772773676,awake,glasses
9,0.13786382069760283,awake,glasses
9,0.17314715692755897,awake,glasses
9,0.19707998809391405,awake,glasses
9,0.15168207996698385,awake,glasses
9,0.1791054091807529,awake,glasses
9,0.17791372789631216,awake,glasses
9,0.1805900137270845,awake,glasses
9,0.16096392675505097,awake,glasses
9,0.1675432896716417,awake,glasses
9,0.20070563210216652,awake,glasses
9,0.22931450915364449,awake,glasses
9,0.1564088457795263,awake,glasses
9,0.20736035591444918,awake,glasses
9,0.2039266394013018,awake,glasses
9,0.22875441900350435,awake,glasses
9,0.17825782993185774,awake,glasses
9,0.2068380243473825,awake,glasses
9,0.16845741986848745,awake,glasses
9,0.2105617801544339,awake,glasses
9,0.1561378493849336,awake,glasses
9,0.20987576497066662,awake,glasses
9,0.21357463161938478,awake,glasses
9,0.2444878803898397,awake,glasses
